Autor;Emenda;UO (Ajustada);Funcional;Ação + Subtítulo;Valor aprovado;Empenhado;Depesa Executada;Pago
LUIZ CARLOS BUSATO;24070012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0043;NO ESTADO DO RIO GRANDE DO SUL;0;1000000;0;0
LUIZ CARLOS HAULY;18670008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;850000;0;0
LUIZ CARLOS HAULY;18670009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8662;HOSPITAL UNIVERSITÁRIO DE LONDRINA (UEL) - NO ESTADO DO PARANÁ;0;541158;0;0
LUIZ CARLOS HAULY;18670012-2017;TRIBUNAL REGIONAL ELEITORAL DO PARANÁ;02.122.0570.7X25.0041;NO ESTADO DO PARANÁ;0;0;2980;2980
LUIZ CARLOS HAULY;18670020-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.4321;NO MUNICÍPIO DE ROLÂNDIA - PR;0;800000;0;0
LUIZ CARLOS HAULY;18670021-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
LUIZ CARLOS HAULY;18670022-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;-599976;600000;0;0
LUIZ CARLOS HAULY;18670022-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;599976;0;0;0
LUIZ CARLOS HAULY;18670023-2017;FUNDO NACIONAL ANTIDROGAS - FUNAD;14.422.2085.20R9.7064;CETEFIL - CENTRO TERAPÊUTICO FILADÉLFIA - SERTANÓPOLIS - PR;0;100000;0;0
LUIZ CARLOS HAULY;18670010-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;530000
LUIZ CARLOS HAULY;18670014-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.4201;NO MUNICÍPIO DE LONDRINA - PR;0;0;0;3849
LUIZ CARLOS RAMOS;37070001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;700000;0;0
LUIZ CARLOS RAMOS;37070003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3296;NO MUNICÍPIO DE CORDEIRO - RJ;0;430000;0;0
LUIZ CARLOS RAMOS;37070006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3347;NO MUNICÍPIO DE SÃO JOÃO DA BARRA - RJ;0;500000;0;0
LUIZ CARLOS RAMOS;37070007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3352;NO MUNICÍPIO DE SÃO SEBASTIÃO DO ALTO - RJ;0;400000;0;0
LUIZ CARLOS RAMOS;37070008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3354;NO MUNICÍPIO DE SAQUAREMA - RJ;0;1494950;0;0
LUIZ CARLOS RAMOS;37070009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3299;NO MUNICÍPIO DE ENGENHEIRO PAULO DE FRONTIN - RJ;0;500000;0;0
LUIZ CARLOS RAMOS;37070020-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3314;NO MUNICÍPIO DE MARICÁ - RJ;0;1000000;0;0
LUIZ CLÁUDIO;37080009-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.511.2068.7656.0011;NO ESTADO DE RONDÔNIA;0;2800000;0;0
LUIZ CLÁUDIO;37080012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;143184;0;0
LUIZ CLÁUDIO;37080004-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0011;NO ESTADO DE RONDÔNIA;0;0;0;1035855
LUIZ CLÁUDIO;37080005-2016;MINISTÉRIO DA DEFESA;05.244.2058.1211.0011;NO ESTADO DE RONDÔNIA;0;0;0;460000
LUIZ COUTO;12710003-2017;FUNDO NACIONAL DE HABITAÇÃO DE INTERESSE SOCIAL - FNHIS;16.482.2049.10SJ.0025;NO ESTADO DA PARAÍBA;0;690900;0;0
LUIZ COUTO;12710005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0025;NO ESTADO DA PARAÍBA;-128826;2163099;0;0
LUIZ COUTO;12710005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;128826;0;0;0
LUIZ COUTO;12710008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;50;0;0;0
LUIZ COUTO;12710008-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0025;NO ESTADO DA PARAÍBA;-50;599950;0;0
LUIZ COUTO;12710009-2017;INSTITUTO FEDERAL DA PARAÍBA;12.363.2080.20RG.0025;NO ESTADO DA PARAÍBA;0;30000;0;0
LUIZ COUTO;12710011-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2084.1851.0025;NO ESTADO DA PARAÍBA;0;1500000;0;0
LUIZ COUTO;12710004-2016;MINISTÉRIO DAS MULHERES, DA IGUALDADE RACIAL E DOS DIREITOS HUMANOS - ADMINISTRAÇÃO DIRETA;14.243.2062.14UF.0025;NO ESTADO DA PARAÍBA;0;0;0;249255
LUIZ COUTO;12710007-2016;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;12.364.2080.8282.0025;NO ESTADO DA PARAÍBA;0;0;0;205640
LUIZ COUTO;12710009-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0025;NO ESTADO DA PARAÍBA;0;0;0;428940
LUIZ COUTO;12710011-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1392;NO MUNICÍPIO DE CAMPINA GRANDE - PB;0;0;0;200000
LUIZ COUTO;12710012-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1515;NO MUNICÍPIO DE SANTA RITA - PB;0;0;0;200000
LUIZ COUTO;12710013-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;0;0;250000
LUIZ COUTO;12710015-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;0;0;200000
LUIZ COUTO;12710017-2016;FUNDO NACIONAL DE SEGURANÇA PÚBLICA;06.181.2081.20ID.0025;NO ESTADO DA PARAÍBA;0;0;0;1273167
LUIZ COUTO;12710001-2015;FUNDAÇÃO NACIONAL DE ARTES;13.392.2027.20ZF.0025;NO ESTADO DA PARAÍBA;0;0;0;101000
LUIZ COUTO;12710003-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0025;NO ESTADO DA PARAÍBA;0;0;0;303058
LUIZ FERNANDO FARIA;24820001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;1619538;0;0
LUIZ FERNANDO FARIA;24820003-2017;JUSTIÇA FEDERAL DE PRIMEIRO GRAU;02.122.0569.1A59.2901;NO MUNICÍPIO DE PASSOS - MG;-500000;-6840;-6840;-6840
LUIZ FERNANDO FARIA;24820003-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;500000;0;0;0
LUIZ FERNANDO FARIA;24820004-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;1397482;0;0
LUIZ FERNANDO FARIA;24820005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;700000;0;0
LUIZ FERNANDO FARIA;24820002-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;17862
LUIZ FERNANDO FARIA;24820004-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;639350
LUIZ LAURO FILHO;37090001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;449910;0;0
LUIZ LAURO FILHO;37090002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;1250000;0;0
LUIZ LAURO FILHO;37090004-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;450000;0;0
LUIZ LAURO FILHO;37090007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;1399635;0;0
LUIZ LAURO FILHO;37090004-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;0;0;0;245850
LUIZ NISHIMORI;28740004-2017;FUNDAÇÃO NACIONAL DE SAÚDE;10.511.2068.7656.0041;NO ESTADO DO PARANÁ;-730000;0;0;0
LUIZ NISHIMORI;28740005-2017;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B30.0041;NO ESTADO DO PARANÁ;-100000;0;0;0
LUIZ NISHIMORI;28740006-2017;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B31.0041;NO ESTADO DO PARANÁ;-270000;0;0;0
LUIZ NISHIMORI;28740008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0041;NO ESTADO DO PARANÁ;100000;899230;0;0
LUIZ NISHIMORI;28740009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;259768;0;0
LUIZ NISHIMORI;28740010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;1550000;3350000;0;0
LUIZ NISHIMORI;28740012-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;-550000;243410;0;0
LUIZ NISHIMORI;28740001-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0041;NO ESTADO DO PARANÁ;0;0;0;197100
LUIZ NISHIMORI;28740006-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0041;NO ESTADO DO PARANÁ;0;0;0;97500
LUIZ NISHIMORI;28740013-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0041;NO ESTADO DO PARANÁ;0;0;0;100000
LUIZ SÉRGIO;35730001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3274;NO MUNICÍPIO DE ANGRA DOS REIS - RJ;0;1000000;0;0
LUIZ SÉRGIO;35730003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3280;NO MUNICÍPIO DE BARRA DO PIRAÍ - RJ;0;400000;0;0
LUIZ SÉRGIO;35730005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3287;NO MUNICÍPIO DE CAMBUCI - RJ;0;600000;0;0
LUIZ SÉRGIO;35730008-2017;INSTITUTO FEDERAL FLUMINENSE;12.363.2080.20RG.0033;NO ESTADO DO RIO DE JANEIRO;0;0;31265;0
LUIZ SÉRGIO;35730011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3309;NO MUNICÍPIO DE LAJE DO MURIAÉ - RJ;0;200000;0;0
LUIZ SÉRGIO;35730012-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3311;NO MUNICÍPIO DE MACUCO - RJ;0;74300;0;0
LUIZ SÉRGIO;35730013-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3313;NO MUNICÍPIO DE MANGARATIBA - RJ;0;450000;0;0
LUIZ SÉRGIO;35730017-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;203415;0;0
LUIZ SÉRGIO;35730018-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3335;NO MUNICÍPIO DE QUISSAMÃ - RJ;0;500000;0;0
LUIZ SÉRGIO;35730019-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3338;NO MUNICÍPIO DE RIO CLARO - RJ;0;500000;0;0
LUIZ SÉRGIO;35730024-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3360;NO MUNICÍPIO DE TRAJANO DE MORAES - RJ;0;400000;0;0
LUIZ SÉRGIO;35730003-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3280;NO MUNICÍPIO DE BARRA DO PIRAÍ - RJ;0;0;0;180000
LUIZ SÉRGIO;35730004-2016;INSTITUTO FEDERAL FLUMINENSE;12.363.2080.20RG.7042;CAMPUS DE BOM JESUS DO ITABAPOANA - NO ESTADO DO RIO DE JANEIRO;0;0;0;108644
LUIZ SÉRGIO;35730006-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;100000
LUIZ SÉRGIO;35730011-2016;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;20.608.2077.20ZV.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;195000
LUIZ SÉRGIO;35730012-2016;INSTITUTO FEDERAL DO RIO DE JANEIRO;12.363.2080.20RG.7066;CAMPUS NILO PEÇANHA - NO MUNICÍPIO DE PINHEIRAL - RJ;0;0;0;13770
LUIZ SÉRGIO;35730015-2016;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;12.363.2080.20RG.7068;CAMPUS DE VALENÇA - NO MUNICÍPIO DE VALENÇA - RJ;0;0;0;62810
LUIZ SÉRGIO;35730007-2015;MINISTÉRIO DO ESPORTE;27.812.2035.5450.3287;NO MUNICÍPIO DE CAMBUCI - RJ;0;0;0;195000
LUIZA ERUNDINA;36110005-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.7370;FUNDAÇÃO NAPOLEÃO LAUREANO (HOSPITAL NAPOLEÃO LAUREANO) - JOÃO PESSOA - PB;0;1000000;0;0
LUIZA ERUNDINA;36110019-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3998;NO MUNICÍPIO DE VARGEM GRANDE DO SUL - SP;0;499810;0;0
LUIZA ERUNDINA;36110004-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.3928;NO MUNICÍPIO DE SÃO PAULO - SP;0;0;0;150000
LUIZA ERUNDINA;36110006-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;881339
LUIZA ERUNDINA;36110007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.8746;UNIDADES DE SAÚDE DA UNIVERSIDADE DE SÃO PAULO - USP - SÃO PAULO - SP;0;0;0;953798
LUIZA ERUNDINA;36110009-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;0;0;500000
LUIZA ERUNDINA;36110010-2016;HOSPITAL UNIVERSITÁRIO DA UNIFESP;12.302.2080.4086.3928;NO MUNICÍPIO DE SÃO PAULO - SP;0;0;0;194400
LUIZA ERUNDINA;36110014-2016;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;12.364.2080.8282.7192;CENTRO DE ARTES, HUMANIDADES E LETRAS DA UFRB - NO MUNICÍPIO DE CACHOEIRA - BA;0;0;0;90610
LUIZA ERUNDINA;36110017-2016;UNIVERSIDADE FEDERAL DE SÃO PAULO;12.364.2080.8282.0035;NO ESTADO DE SÃO PAULO;0;0;0;635816
LUIZA ERUNDINA;36110001-2015;HOSPITAL UNIVERSITÁRIO DA UNIFESP;12.302.2032.4086.3928;NO MUNICÍPIO DE SÃO PAULO - SP;0;0;0;48478
LUIZIANNE LINS;37100008-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;5900000;0;0
LUIZIANNE LINS;37100009-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;4022953;0;0
LUIZIANNE LINS;37100009-2016;UNIVERSIDADE FEDERAL DO CEARÁ;12.364.2080.8282.7196;ESTRUTURAÇÃO DO LABORATÓRIO DE AUDIOVISUAL - NO ESTADO DO CEARÁ;0;0;0;192343
MACEDO;37110003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;0;2669538;0;0
MACEDO;37110006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0023;NO ESTADO DO CEARÁ;300;0;0;0
MACEDO;37110006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0023;NO ESTADO DO CEARÁ;-300;0;0;0
MACEDO;37110007-2017;MINISTÉRIO DA INTEGRAÇÃO NACIONAL;18.544.2084.1851.0023;NO ESTADO DO CEARÁ;0;3000000;0;0
MACEDO;37110009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0023;NO ESTADO DO CEARÁ;0;663000;0;0
MACEDO;37110001-2016;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;18.544.2084.1851.0023;NO ESTADO DO CEARÁ;0;0;0;169800
MACEDO;37110002-2016;DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS - DNOCS;18.544.2084.1851.0023;NO ESTADO DO CEARÁ;0;0;0;549782
MAGDA MOFATTO;29350001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0052;NO ESTADO DE GOIÁS;0;1634910;0;0
MAGDA MOFATTO;29350003-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0052;NO ESTADO DE GOIÁS;0;2084880;0;0
MAGNO MALTA;20290001-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3272;NO MUNICÍPIO DE VILA VELHA - ES;0;1000000;0;0
MAGNO MALTA;20290002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0032;NO ESTADO DO ESPÍRITO SANTO;0;600000;0;0
MAGNO MALTA;20290003-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0032;NO ESTADO DO ESPÍRITO SANTO;0;483415;0;0
MAGNO MALTA;20290005-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0032;NO ESTADO DO ESPÍRITO SANTO;0;295300;0;0
MAGNO MALTA;20290008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0032;NO ESTADO DO ESPÍRITO SANTO;0;57990;0;0
MAGNO MALTA;20290009-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3208;NO MUNICÍPIO DE BOA ESPERANÇA - ES;0;600000;0;0
MAGNO MALTA;20290011-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0032;NO ESTADO DO ESPÍRITO SANTO;0;300000;0;0
MAGNO MALTA;20290013-2017;FUNDO NACIONAL DE CULTURA;13.392.2027.14U2.0032;NO ESTADO DO ESPÍRITO SANTO;0;300000;0;0
MAGNO MALTA;20290018-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;200000;0;0
MAIA FILHO;26110005-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0926;NO MUNICÍPIO DE PIMENTEIRAS - PI;0;0;0;3555
MAJOR OLIMPIO;37120007-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.6148.0001;NACIONAL;0;100000;0;0
MAJOR OLIMPIO;37120009-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;2399864;0;0
MAJOR OLIMPIO;37120010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;1998555;0;0
MAJOR OLIMPIO;37120001-2016;FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL;08.244.2037.2B30.0035;NO ESTADO DE SÃO PAULO;0;0;0;200000
MAJOR OLIMPIO;37120007-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0035;NO ESTADO DE SÃO PAULO;0;0;0;892000
MAJOR OLIMPIO;37120007-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;100000
MAJOR OLIMPIO;37120008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;0;0;385070
MAJOR OLIMPIO;37120010-2016;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;0;0;199880
MANDETTA;28380012-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0054;NO ESTADO DE MATO GROSSO DO SUL;0;350000;0;0
MANDETTA;28380013-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0054;NO ESTADO DE MATO GROSSO DO SUL;0;1020450;0;0
MANDETTA;28380014-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0054;NO ESTADO DE MATO GROSSO DO SUL;0;1515916;0;0
MANDETTA;28380001-2015;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0054;NO ESTADO DE MATO GROSSO DO SUL;0;0;0;1930475
MANOEL JUNIOR;23670006-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;1723250;0;0
MANOEL JUNIOR;23670007-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.1518;NO MUNICÍPIO DE SÃO BENTO - PB;0;200000;0;0
MANOEL JUNIOR;23670010-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;1000000;0;0
MANOEL JUNIOR;23670011-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.1436;NO MUNICÍPIO DE JOÃO PESSOA - PB;0;400000;0;0
MARA GABRILLI;28070001-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0035;NO ESTADO DE SÃO PAULO;500000;0;0;0
MARA GABRILLI;28070002-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.3946;NO MUNICÍPIO DE SOCORRO - SP;-500000;0;0;0
MARA GABRILLI;28070013-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0035;NO ESTADO DE SÃO PAULO;0;99990;0;0
MARA GABRILLI;28070014-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;1439904;0;0
MARA GABRILLI;28070015-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0035;NO ESTADO DE SÃO PAULO;0;500000;0;0
MARCELO ÁLVARO ANTÔNIO;37130001-2017;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;-690900;0;0
MARCELO ÁLVARO ANTÔNIO;37130002-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;1529753;0;0
MARCELO ÁLVARO ANTÔNIO;37130003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;149900;0;0
MARCELO ÁLVARO ANTÔNIO;37130005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;-266171;1933829;0;0
MARCELO ÁLVARO ANTÔNIO;37130005-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;266171;0;0;0
MARCELO ÁLVARO ANTÔNIO;37130006-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;1600000;0;0
MARCELO ÁLVARO ANTÔNIO;37130007-2017;MINISTÉRIO DO ESPORTE;27.812.2035.20JP.0031;NO ESTADO DE MINAS GERAIS;-100000;0;0;0
MARCELO ÁLVARO ANTÔNIO;37130007-2017;MINISTÉRIO DO ESPORTE;27.812.2035.5450.0031;NO ESTADO DE MINAS GERAIS;100000;0;0;0
MARCELO ÁLVARO ANTÔNIO;37130001-2016;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;0;0;100000
MARCELO ÁLVARO ANTÔNIO;37130005-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;44530
MARCELO ARO;37140001-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.0031;NO ESTADO DE MINAS GERAIS;0;1009980;0;0
MARCELO ARO;37140002-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0031;NO ESTADO DE MINAS GERAIS;0;2600000;0;0
MARCELO ARO;37140003-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;560000;0;0
MARCELO ARO;37140003-2016;MINISTÉRIO DAS CIDADES;15.451.2054.1D73.0031;NO ESTADO DE MINAS GERAIS;0;0;0;122925
MARCELO ARO;37140004-2016;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0031;NO ESTADO DE MINAS GERAIS;0;0;0;17418
MARCELO ARO;37140008-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0031;NO ESTADO DE MINAS GERAIS;0;0;0;154900
MARCELO BELINATI;37150015-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0041;NO ESTADO DO PARANÁ;0;0;0;400000
MARCELO CASTRO;35230002-2017;COMPANHIA DE DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E DO PARNAÍBA - CODEVASF;15.244.2029.7K66.0022;NO ESTADO DO PIAUÍ;0;250040;0;0
MARCELO CASTRO;35230005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.0022;NO ESTADO DO PIAUÍ;0;5479184;0;0
MARCELO CRIVELLA;20100001-2017;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;0;3159768;0;0
MARCELO CRIVELLA;20100002-2017;MINISTÉRIO DAS CIDADES;17.512.2068.10S5.0033;NO ESTADO DO RIO DE JANEIRO;0;2036930;0;0
MARCELO CRIVELLA;20100001-2016;FUNDO NACIONAL DE SAÚDE;10.302.2015.8535.0033;NO ESTADO DO RIO DE JANEIRO;0;0;0;65904
MARCELO MATOS;27860005-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3316;NO MUNICÍPIO DE MESQUITA - RJ;0;396000;0;0
MARCELO MATOS;27860007-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3287;NO MUNICÍPIO DE CAMBUCI - RJ;0;900000;0;0
MARCELO MATOS;27860008-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3297;NO MUNICÍPIO DE DUAS BARRAS - RJ;0;406130;0;0
MARCELO MATOS;27860010-2017;FUNDO NACIONAL DE SAÚDE;10.122.2015.4525.3299;NO MUNICÍPIO DE ENGENHEIRO PAULO DE FRONTIN - RJ;-500000;0;0;0
MARCELO MATOS;27860010-2017;FUNDO NACIONAL DE SAÚDE;10.301.2015.8581.3299;NO MUNICÍPIO DE ENGENHEIRO PAULO DE FRONTIN - RJ;500000;0;0;0
